,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
307,TC194307,Facundo,B,2,1943-09-21 06:00:00,1943-09-21 18:00:00,1943-09-22 18:00:00,1943-09-18 06:00:00,1943-09-17 18:00:00,996.06,-53.24,44.97,1001.94,-72.37,33.71,1004.4,-65.13,36.08,1001.53,-61.67,36.07,1002.89,-71.21,32.31
308,TC194401,Gianna,B,-1,,,1944-01-08 18:00:00,1944-01-08 18:00:00,1944-01-08 06:00:00,994.44,-25.51,37.9,994.44,-25.51,37.9,,,,,,,996.65,-25.92,38.28
309,TC194403,Jaime,B,-1,,,1944-03-16 18:00:00,1944-03-16 18:00:00,1944-03-16 06:00:00,997.04,-21.17,34.63,997.04,-21.17,34.63,,,,,,,997.74,-24.86,34.46
310,TC194404,Kelechi,B,-1,,,1944-06-22 06:00:00,1944-06-22 06:00:00,1944-06-15 00:00:00,926.73,-95.3,28.1,926.73,-95.3,28.1,,,,,,,1007.52,-86.55,17.03
311,TC194406,Micah,B,0,1944-08-30 00:00:00,,1944-08-23 00:00:00,1944-08-23 00:00:00,1944-08-15 00:00:00,924.56,-65.92,23.8,924.56,-65.92,23.8,957.49,-54.82,46.89,,,,1008.81,-27.3,8.24
312,TC194407,Olivia,B,1,1944-09-06 06:00:00,1944-09-08 12:00:00,1944-09-07 06:00:00,1944-09-04 18:00:00,1944-08-30 12:00:00,977.64,-56.99,42.19,987.81,-61.55,27.76,990.58,-62.44,36.08,999.84,-40.6,44.02,1009.49,-45.35,13.6
313,TC194408,Ruben,B,0,1944-09-22 18:00:00,,1944-09-25 00:00:00,1944-09-22 12:00:00,1944-09-20 18:00:00,969.52,-38.27,50.08,990.61,-59.49,40.54,991.31,-58.02,40.69,,,,1000.26,-61.12,40.45
314,TC194409,Seldoen,B,3,1944-10-10 00:00:00,1944-10-10 00:00:00,1944-10-09 06:00:00,1944-10-09 06:00:00,1944-10-05 06:00:00,998.6,-30.6,38.37,998.6,-30.6,38.37,1002.29,-23.33,41.3,1002.29,-23.33,41.3,1009.13,-32.64,32.82
315,TC194410,Toby,B,0,1944-10-27 18:00:00,,1944-10-20 12:00:00,1944-10-20 12:00:00,1944-10-14 00:00:00,907.23,-84.26,17.42,907.23,-84.26,17.42,1010.74,-85.58,36.21,,,,1001.3,-48.18,13.4
316,TC194411,Zoe,B,-1,,,1944-11-12 12:00:00,1944-11-12 12:00:00,1944-11-04 18:00:00,999.33,-76.48,29.98,999.33,-76.48,29.98,,,,,,,1011.14,-71.62,38.6
317,TC194412,Alice,B,0,1944-11-19 06:00:00,,1944-11-17 06:00:00,1944-11-17 06:00:00,1944-11-14 18:00:00,987.95,-76.38,17.0,987.95,-76.38,17.0,994.74,-82.04,21.71,,,,1001.79,-74.0,14.55
318,TC194413,Bruce,B,-1,,,1944-12-19 06:00:00,1944-12-19 06:00:00,1944-12-17 00:00:00,982.94,-45.07,47.49,982.94,-45.07,47.49,,,,,,,987.15,-41.83,34.81
319,TC194502,Frances,B,0,1945-07-02 12:00:00,,1945-07-01 18:00:00,1945-07-01 18:00:00,1945-06-27 00:00:00,977.51,-53.7,37.03,977.51,-53.7,37.03,981.96,-44.78,40.68,,,,1013.41,-67.34,24.47
320,TC194503,Giovanni,B,0,1945-09-22 00:00:00,,1945-09-20 06:00:00,1945-09-20 06:00:00,1945-09-05 18:00:00,959.8,-81.15,26.2,959.8,-81.15,26.2,976.52,-80.65,29.22,,,,1008.59,-27.57,9.12
321,TC194504,Ivy,B,0,1945-10-09 12:00:00,,1945-10-03 00:00:00,1945-10-03 00:00:00,1945-09-23 12:00:00,942.15,-64.95,29.43,942.15,-64.95,29.43,966.67,-21.46,45.29,,,,1009.87,-30.66,10.12
322,TC194505,Jack,B,0,1945-10-29 00:00:00,,1945-10-29 12:00:00,1945-10-27 18:00:00,1945-10-19 12:00:00,938.92,-59.5,44.58,938.95,-66.86,31.03,942.64,-62.03,38.28,,,,1006.97,-68.37,25.59
323,TC194506,Kiley,B,2,1945-11-10 00:00:00,1945-11-10 18:00:00,1945-11-08 12:00:00,1945-11-08 12:00:00,1945-11-06 00:00:00,954.41,-52.44,42.44,954.41,-52.44,42.44,983.83,-43.32,46.6,992.4,-33.94,46.51,988.89,-66.95,37.54
324,TC194507,Luigi,B,2,1945-11-14 18:00:00,1945-11-15 12:00:00,1945-11-16 06:00:00,1945-11-12 06:00:00,1945-11-12 00:00:00,970.41,-12.25,55.25,978.36,-46.43,43.31,983.98,-24.7,49.14,976.52,-25.45,50.21,980.24,-48.4,42.51
325,TC194603,Rosita,B,0,1946-03-09 18:00:00,,1946-03-10 06:00:00,1946-03-09 06:00:00,1946-03-07 18:00:00,991.5,-37.5,36.61,997.38,-48.15,27.73,997.04,-42.79,30.94,,,,1000.06,-58.95,21.34
326,TC194604,Sergio,B,-1,,,1946-03-20 12:00:00,1946-03-20 12:00:00,1946-03-20 12:00:00,996.7,-46.28,27.23,996.7,-46.28,27.23,,,,,,,996.7,-46.28,27.23
327,TC194605,Tess,B,1,1946-06-27 18:00:00,1946-06-28 18:00:00,1946-06-27 18:00:00,1946-06-27 12:00:00,1946-06-16 18:00:00,979.79,-75.22,36.07,984.77,-76.63,33.45,979.79,-75.22,36.07,992.9,-72.87,47.13,1012.79,-91.94,26.08
328,TC194607,Alex,B,1,1946-09-02 00:00:00,1946-09-03 18:00:00,1946-08-30 06:00:00,1946-08-30 06:00:00,1946-08-24 00:00:00,929.31,-92.31,28.09,929.31,-92.31,28.09,1001.79,-88.83,38.13,1007.48,-84.25,40.5,1011.73,-75.04,21.75
329,TC194610,Dawn,B,0,1946-09-22 18:00:00,,1946-09-24 18:00:00,1946-09-22 12:00:00,1946-09-11 06:00:00,941.73,-23.0,47.58,962.41,-44.49,36.09,954.77,-43.06,36.33,,,,1009.9,-55.81,19.54
330,TC194611,Ernest,B,0,1946-09-26 12:00:00,,1946-09-22 18:00:00,1946-09-22 18:00:00,1946-09-12 12:00:00,940.0,-77.81,30.68,940.0,-77.81,30.68,992.95,-66.2,43.63,,,,1010.34,-29.64,10.35
331,TC194612,Grace,B,0,1946-10-31 18:00:00,,1946-10-28 18:00:00,1946-10-28 18:00:00,1946-10-06 18:00:00,930.99,-51.42,35.82,930.99,-51.42,35.82,968.66,-45.32,48.74,,,,1010.98,-57.35,30.43
332,TC194614,Janet,B,2,1946-11-29 06:00:00,1946-11-30 06:00:00,1946-11-21 00:00:00,1946-11-21 00:00:00,1946-11-20 06:00:00,984.61,-32.21,30.11,984.61,-32.21,30.11,1007.07,-47.0,32.25,1015.04,-43.5,35.75,986.57,-32.15,33.77
333,TC194703,Mario,B,1,1947-08-26 12:00:00,1947-08-27 12:00:00,1947-08-23 18:00:00,1947-08-23 18:00:00,1947-08-13 12:00:00,925.03,-68.07,27.86,925.03,-68.07,27.86,947.52,-70.4,40.0,995.35,-65.42,47.57,1012.15,-25.18,8.41
334,TC194704,Nicole,B,1,1947-08-23 18:00:00,1947-08-24 00:00:00,1947-08-22 00:00:00,1947-08-22 00:00:00,1947-08-17 12:00:00,974.97,-67.35,39.42,974.97,-67.35,39.42,999.59,-55.63,47.45,1002.94,-52.17,49.76,1007.68,-77.67,34.92
335,TC194705,Phil,B,0,1947-09-22 00:00:00,,1947-09-20 18:00:00,1947-09-20 18:00:00,1947-09-13 00:00:00,998.39,-34.19,50.64,998.39,-34.19,50.64,1003.87,-26.75,53.75,,,,1010.61,-57.89,34.77
336,TC194706,Song,B,1,1947-10-11 12:00:00,1947-10-14 12:00:00,1947-10-12 06:00:00,1947-10-11 06:00:00,1947-10-03 18:00:00,926.88,-65.59,35.34,930.7,-70.9,34.11,930.38,-69.69,33.92,963.87,-58.98,46.25,1007.33,-75.03,28.19
337,TC194707,Tony,B,2,1947-11-10 18:00:00,1947-11-11 18:00:00,1947-11-06 18:00:00,1947-11-06 18:00:00,1947-11-05 00:00:00,994.64,-14.17,31.58,994.64,-14.17,31.58,1013.72,-11.75,34.5,1013.04,-10.25,35.5,1003.63,-19.21,30.25
338,TC194802,Audrey,B,2,1948-04-07 18:00:00,1948-04-08 06:00:00,1948-04-05 12:00:00,1948-04-05 12:00:00,1948-04-02 06:00:00,970.82,-42.81,46.3,970.82,-42.81,46.3,986.72,-46.0,52.75,1001.47,-44.25,52.75,997.59,-61.54,30.63
339,TC194807,Geoffrey,B,2,1948-09-18 18:00:00,1948-09-21 12:00:00,1948-09-15 00:00:00,1948-09-15 00:00:00,1948-09-04 12:00:00,916.83,-84.56,27.25,916.83,-84.56,27.25,1004.79,-90.51,36.23,1007.28,-93.08,44.03,1007.19,-38.09,11.43
340,TC194808,Hope,B,0,1948-10-09 18:00:00,,1948-10-10 18:00:00,1948-10-09 12:00:00,1948-09-25 18:00:00,942.54,-33.98,46.0,947.85,-48.84,39.19,946.02,-46.57,40.14,,,,1009.91,-17.69,12.08
341,TC194812,Maho,B,0,1948-12-29 12:00:00,,1948-12-30 18:00:00,1948-12-29 06:00:00,1948-12-27 06:00:00,971.76,-40.69,39.52,1002.04,-48.84,22.86,996.33,-47.36,23.96,,,,1008.51,-49.61,19.41
342,TC194902,Peach,B,0,1949-04-02 12:00:00,,1949-03-31 06:00:00,1949-03-31 06:00:00,1949-03-31 12:00:00,968.01,-48.66,41.28,968.01,-48.66,41.28,980.73,-39.79,39.21,,,,969.17,-48.63,40.5
343,TC194903,Samson,B,1,1949-04-25 06:00:00,1949-04-25 12:00:00,1949-04-20 00:00:00,1949-04-20 00:00:00,1949-04-19 00:00:00,990.89,-66.66,33.45,990.89,-66.66,33.45,1006.36,-67.01,38.69,1007.13,-67.25,36.75,1006.3,-69.73,26.83
344,TC194904,Tiffany,B,1,1949-06-12 06:00:00,1949-06-12 12:00:00,1949-06-12 06:00:00,1949-06-10 00:00:00,1949-06-07 18:00:00,998.39,-81.12,34.07,998.58,-80.4,27.05,998.39,-81.12,34.07,999.76,-79.53,35.31,1008.54,-80.51,25.07
345,TC194905,Victor,B,1,1949-06-29 00:00:00,1949-06-30 18:00:00,1949-06-29 12:00:00,1949-06-23 00:00:00,1949-06-21 00:00:00,989.41,-59.94,40.73,997.1,-84.08,26.68,1001.71,-64.7,37.6,1002.01,-47.34,47.29,1006.81,-86.15,22.68
346,TC194906,Andy,B,-1,,,1949-08-01 12:00:00,1949-08-01 12:00:00,1949-07-30 06:00:00,989.82,-77.15,24.55,989.82,-77.15,24.55,,,,,,,1010.29,-66.68,20.7
347,TC194907,Bonnie,B,0,1949-08-23 06:00:00,,1949-08-22 18:00:00,1949-08-22 18:00:00,1949-08-14 12:00:00,913.46,-74.07,29.52,913.46,-74.07,29.52,934.16,-73.21,32.23,,,,1003.37,-44.26,12.15
348,TC194908,Charlie,B,0,1949-08-23 18:00:00,,1949-08-26 06:00:00,1949-08-22 18:00:00,1949-08-17 12:00:00,945.18,-49.33,31.13,948.72,-60.33,33.86,969.4,-57.02,35.4,,,,1007.79,-49.35,24.29
349,TC194909,Dorcas,B,1,1949-09-14 00:00:00,1949-09-15 18:00:00,1949-09-14 06:00:00,1949-09-13 18:00:00,1949-09-02 12:00:00,989.38,-49.08,39.11,991.17,-54.52,36.7,993.22,-51.68,37.82,1009.27,-36.87,39.51,1007.74,-24.74,11.62
350,TC194912,Hubert,B,0,1949-10-24 06:00:00,,1949-10-25 18:00:00,1949-10-24 00:00:00,1949-10-22 12:00:00,977.5,-59.25,30.0,991.65,-61.91,22.99,989.39,-59.88,24.78,,,,997.88,-68.87,19.36
351,TC194913,Josie,B,0,1949-11-01 18:00:00,,1949-11-04 06:00:00,1949-10-30 18:00:00,1949-10-24 12:00:00,989.38,-20.0,36.0,999.7,-33.61,18.65,1003.2,-30.58,26.24,,,,1008.09,-31.91,7.73
352,TC194914,Keith,B,-1,,,1949-11-09 06:00:00,1949-11-09 06:00:00,1949-11-07 06:00:00,992.89,-36.92,37.5,992.89,-36.92,37.5,,,,,,,994.38,-42.23,37.77
353,TC194916,Marco,B,3,1949-12-26 00:00:00,1949-12-26 00:00:00,1949-12-27 06:00:00,1949-12-25 18:00:00,1949-12-24 06:00:00,971.65,-38.51,44.46,993.04,-40.89,35.45,993.2,-38.93,37.51,993.2,-38.93,37.51,1005.27,-44.16,29.08
354,TC195002,Quinn,B,-1,,,1950-06-04 00:00:00,1950-06-04 00:00:00,1950-05-31 18:00:00,995.91,-81.0,20.71,995.91,-81.0,20.71,,,,,,,1005.68,-80.82,14.01
355,TC195003,Shannon,B,-1,,,1950-06-30 00:00:00,1950-06-30 00:00:00,1950-06-25 06:00:00,975.98,-96.6,25.19,975.98,-96.6,25.19,,,,,,,1005.11,-72.67,16.68
356,TC195004,Thomas,B,0,1950-07-23 06:00:00,,1950-07-19 00:00:00,1950-07-19 00:00:00,1950-07-15 06:00:00,967.55,-82.69,26.87,967.55,-82.69,26.87,1008.76,-83.95,36.94,,,,1010.96,-70.91,20.95
357,TC195005,Winnie,B,1,1950-08-12 18:00:00,1950-08-13 18:00:00,1950-08-10 00:00:00,1950-08-10 00:00:00,1950-08-09 00:00:00,998.79,-85.11,27.05,998.79,-85.11,27.05,1003.53,-87.97,35.31,1003.29,-79.77,36.82,1009.23,-80.71,26.55
358,TC195006,Ana,B,1,1950-09-04 18:00:00,1950-09-05 06:00:00,1950-08-28 06:00:00,1950-08-28 06:00:00,1950-08-17 12:00:00,945.4,-66.0,30.87,945.4,-66.0,30.87,988.87,-52.45,46.48,988.16,-46.11,50.49,1008.94,-26.63,11.64
359,TC195007,Bryan,B,-1,,,1950-08-27 18:00:00,1950-08-27 18:00:00,1950-08-23 18:00:00,984.29,-65.48,20.3,984.29,-65.48,20.3,,,,,,,1008.2,-45.93,11.74
360,TC195008,Cissy,B,2,1950-09-09 06:00:00,1950-09-09 12:00:00,1950-09-07 00:00:00,1950-09-07 00:00:00,1950-08-28 06:00:00,895.09,-78.12,30.71,895.09,-78.12,30.71,994.94,-80.25,42.58,998.23,-79.61,44.33,1007.1,-39.44,12.24
361,TC195011,Gabriel,B,0,1950-10-02 18:00:00,,1950-10-06 12:00:00,1950-10-02 00:00:00,1950-09-24 12:00:00,956.85,-13.44,44.04,966.68,-70.67,35.43,967.06,-68.19,36.63,,,,1011.67,-70.84,19.87
362,TC195012,Helena,B,2,1950-10-20 12:00:00,1950-10-21 06:00:00,1950-10-15 18:00:00,1950-10-15 18:00:00,1950-10-15 12:00:00,991.74,-34.03,42.27,991.74,-34.03,42.27,1007.07,-17.0,36.75,1009.25,-16.25,41.75,994.98,-34.3,42.22
363,TC195013,John,B,0,1950-11-18 06:00:00,,1950-11-09 06:00:00,1950-11-09 06:00:00,1950-11-05 18:00:00,952.11,-78.04,16.69,952.11,-78.04,16.69,991.95,-24.63,50.24,,,,1000.3,-77.56,11.65
364,TC195014,Kannas,B,0,1950-11-15 00:00:00,,1950-11-15 06:00:00,1950-11-14 18:00:00,1950-11-08 00:00:00,998.12,-39.25,40.5,1001.82,-38.75,38.5,1001.48,-38.75,39.25,,,,1006.96,-47.8,21.29
365,TC195105,Tatiana,B,0,1951-11-03 06:00:00,,1951-11-06 06:00:00,1951-10-30 12:00:00,1951-10-27 18:00:00,943.71,-25.23,43.9,963.63,-47.07,18.08,978.11,-52.62,20.73,,,,1005.34,-38.87,16.75
366,TC195106,William,B,0,1951-11-03 18:00:00,,1951-10-30 18:00:00,1951-10-30 18:00:00,1951-10-31 00:00:00,987.69,-10.27,44.05,987.69,-10.27,44.05,993.81,-20.14,48.75,,,,988.42,-11.25,44.31
367,TC195107,Aidan,B,1,1951-11-18 06:00:00,1951-11-19 12:00:00,1951-11-17 18:00:00,1951-11-17 18:00:00,1951-11-12 18:00:00,985.62,-81.65,17.74,985.62,-81.65,17.74,992.38,-79.1,19.45,998.14,-71.98,25.14,1005.11,-78.28,8.68
368,TC195201,Bella,B,3,1952-01-25 00:00:00,1952-01-25 00:00:00,1952-01-23 06:00:00,1952-01-23 06:00:00,1952-01-21 00:00:00,989.13,-31.45,29.39,989.13,-31.45,29.39,1000.94,-36.28,42.55,1000.94,-36.28,42.55,1003.71,-29.22,25.46
369,TC195202,Carson,B,0,1952-04-27 12:00:00,,1952-04-26 06:00:00,1952-04-26 06:00:00,1952-04-25 06:00:00,971.6,-47.15,46.0,971.6,-47.15,46.0,979.95,-49.29,45.36,,,,974.89,-50.87,41.36
370,TC195203,Diana,B,0,1952-05-30 18:00:00,,1952-05-29 00:00:00,1952-05-29 00:00:00,1952-05-26 18:00:00,986.44,-72.28,36.06,986.44,-72.28,36.06,1009.85,-75.01,38.68,,,,1002.85,-78.29,21.87
371,TC195204,Erling,B,1,1952-08-13 12:00:00,1952-08-14 06:00:00,1952-08-15 18:00:00,1952-08-12 12:00:00,1952-08-08 06:00:00,975.73,-61.2,47.34,978.66,-87.81,31.18,997.36,-87.26,35.95,1001.34,-79.8,40.39,1008.11,-67.56,18.18
372,TC195205,Greta,B,1,1952-09-13 12:00:00,1952-09-15 18:00:00,1952-09-13 18:00:00,1952-09-08 06:00:00,1952-08-31 12:00:00,941.02,-68.34,37.71,941.7,-67.45,17.62,944.84,-69.83,36.6,977.04,-56.04,46.94,1011.85,-31.62,9.48
373,TC195207,Julie,B,1,1952-09-27 06:00:00,1952-09-30 00:00:00,1952-09-23 12:00:00,1952-09-23 12:00:00,1952-09-14 06:00:00,927.56,-51.29,26.16,927.56,-51.29,26.16,955.71,-52.9,36.52,990.27,-58.09,44.29,1007.29,-21.17,13.66
374,TC195209,Laura,B,0,1952-10-19 06:00:00,,1952-10-16 00:00:00,1952-10-16 00:00:00,1952-10-12 12:00:00,940.39,-84.67,20.46,940.39,-84.67,20.46,955.84,-72.21,30.08,,,,1007.07,-83.42,17.22
375,TC195210,Manuel,B,1,1952-11-11 12:00:00,1952-11-17 06:00:00,1952-11-11 06:00:00,1952-11-11 06:00:00,1952-11-07 12:00:00,968.65,-73.36,16.7,968.65,-73.36,16.7,978.04,-71.78,17.5,1004.78,-39.25,24.0,1002.33,-83.09,12.9
376,TC195212,Rocco,B,0,1952-11-16 06:00:00,,1952-11-12 06:00:00,1952-11-12 06:00:00,1952-11-10 00:00:00,984.98,-34.95,38.17,984.98,-34.95,38.17,1007.03,-42.75,34.75,,,,991.07,-35.96,32.55
377,TC195302,Benjamin,B,-1,,,1953-08-06 00:00:00,1953-08-06 00:00:00,1953-07-28 00:00:00,951.18,-95.18,28.55,951.18,-95.18,28.55,,,,,,,1009.28,-40.01,10.34
378,TC195304,Daniel,B,0,1953-08-30 12:00:00,,1953-08-26 06:00:00,1953-08-26 06:00:00,1953-08-18 18:00:00,896.4,-56.63,28.76,896.4,-56.63,28.76,966.28,-39.52,46.46,,,,1008.41,-21.84,16.51
379,TC195306,Gregory,B,1,1953-10-04 18:00:00,1953-10-06 18:00:00,1953-09-27 12:00:00,1953-09-27 12:00:00,1953-09-13 12:00:00,930.44,-71.71,32.0,930.44,-71.71,32.0,958.72,-28.85,52.47,977.77,-28.5,47.25,1010.38,-26.88,15.13
380,TC195307,Hazel,B,1,1953-09-29 00:00:00,1953-09-30 00:00:00,1953-09-29 12:00:00,1953-09-25 06:00:00,1953-09-19 00:00:00,981.6,-29.3,35.64,991.08,-42.58,17.6,995.76,-37.62,32.61,991.12,-21.15,39.78,1008.25,-11.7,11.34
381,TC195308,Joshua,B,-1,,,1953-09-29 12:00:00,1953-09-29 12:00:00,1953-09-25 18:00:00,980.8,-43.28,17.3,980.8,-43.28,17.3,,,,,,,1004.18,-16.71,12.56
382,TC195309,Kelly,B,2,1953-10-23 12:00:00,1953-10-23 18:00:00,1953-10-18 12:00:00,1953-10-18 12:00:00,1953-10-16 00:00:00,985.01,-73.84,13.33,985.01,-73.84,13.33,1007.0,-62.88,23.54,1007.42,-62.18,23.82,1003.32,-65.31,17.16
383,TC195401,Rosalina,B,1,1954-09-11 06:00:00,1954-09-13 18:00:00,1954-09-11 12:00:00,1954-09-11 00:00:00,1954-08-30 00:00:00,971.26,-59.2,36.99,985.82,-64.06,33.72,982.2,-61.95,35.44,1010.54,-27.4,43.29,1009.71,-26.81,9.02
384,TC195402,Skyler,B,0,1954-09-21 12:00:00,,1954-09-20 18:00:00,1954-09-20 18:00:00,1954-09-12 18:00:00,968.59,-34.04,38.37,968.59,-34.04,38.37,971.21,-27.74,42.95,,,,1006.41,-6.24,19.42
385,TC195403,Tracy,B,-1,,,1954-09-22 18:00:00,1954-09-22 18:00:00,1954-09-20 12:00:00,991.38,-21.85,19.88,991.38,-21.85,19.88,,,,,,,1003.88,-11.32,13.03
386,TC195404,Wilson,B,1,1954-10-05 18:00:00,1954-10-07 12:00:00,1954-09-27 06:00:00,1954-09-27 06:00:00,1954-09-24 12:00:00,983.79,-30.78,18.61,983.79,-30.78,18.61,997.24,-49.07,39.55,989.33,-26.07,44.1,1007.33,-18.25,13.26
387,TC195405,Alberto,B,0,1954-10-21 12:00:00,,1954-10-20 06:00:00,1954-10-20 06:00:00,1954-10-15 06:00:00,995.45,-60.59,25.89,995.45,-60.59,25.89,1004.46,-54.3,35.96,,,,1004.82,-44.24,14.4
388,TC195502,Daisy,B,3,1955-06-24 06:00:00,1955-06-24 06:00:00,1955-06-20 12:00:00,1955-06-20 12:00:00,1955-06-11 18:00:00,907.21,-87.31,29.85,907.21,-87.31,29.85,988.04,-65.41,44.01,988.04,-65.41,44.01,1008.79,-83.51,15.14
389,TC195503,Frederick,B,0,1955-07-05 06:00:00,,1955-07-01 18:00:00,1955-07-01 18:00:00,1955-06-29 18:00:00,998.35,-89.75,28.57,998.35,-89.75,28.57,1011.16,-89.99,31.97,,,,1012.76,-85.55,26.39
390,TC195504,Gwyneth,B,3,1955-07-16 18:00:00,1955-07-16 18:00:00,1955-07-12 00:00:00,1955-07-12 00:00:00,1955-07-03 00:00:00,922.27,-93.68,28.79,922.27,-93.68,28.79,995.96,-79.13,44.65,995.96,-79.13,44.65,1007.87,-79.89,15.33
391,TC195506,Jessica,B,3,1955-08-13 12:00:00,1955-08-13 12:00:00,1955-08-12 12:00:00,1955-08-12 12:00:00,1955-08-08 12:00:00,993.04,-56.69,43.98,993.04,-56.69,43.98,1001.89,-45.56,44.88,1001.89,-45.56,44.88,1010.48,-79.03,31.44
392,TC195507,Kyle,B,0,1955-08-29 06:00:00,,1955-08-25 06:00:00,1955-08-25 06:00:00,1955-08-17 06:00:00,874.62,-65.18,19.84,874.62,-65.18,19.84,933.28,-72.74,38.62,,,,1004.48,-26.33,11.77
393,TC195508,Lorraine,B,1,1955-09-10 06:00:00,1955-09-10 18:00:00,1955-09-06 12:00:00,1955-09-06 12:00:00,1955-08-20 06:00:00,945.65,-80.16,28.64,945.65,-80.16,28.64,993.29,-80.91,34.96,998.04,-79.5,39.04,1010.85,-23.98,12.46
394,TC195509,Manfred,B,1,1955-09-12 06:00:00,1955-09-13 12:00:00,1955-09-08 18:00:00,1955-09-08 18:00:00,1955-09-06 18:00:00,996.67,-63.39,18.9,996.67,-63.39,18.9,1000.19,-68.53,36.69,1003.98,-56.25,43.75,1005.59,-58.5,16.62
395,TC195511,Romeo,B,1,1955-09-29 00:00:00,1955-09-29 12:00:00,1955-09-25 12:00:00,1955-09-25 12:00:00,1955-09-21 18:00:00,974.73,-26.86,22.55,974.73,-26.86,22.55,997.33,-26.84,33.19,991.81,-24.0,36.25,1002.63,-14.02,12.63
396,TC195512,Sofiee,B,1,1955-10-08 18:00:00,1955-10-09 00:00:00,1955-10-03 06:00:00,1955-10-03 06:00:00,1955-09-30 06:00:00,969.59,-22.05,20.71,969.59,-22.05,20.71,1009.03,-29.5,29.21,1011.21,-29.04,29.53,1003.67,-21.17,13.66
397,TC195513,Travis,B,0,1955-12-03 12:00:00,,1955-12-04 18:00:00,1955-12-01 18:00:00,1955-12-01 00:00:00,996.36,-32.18,38.06,1000.27,-22.31,35.39,1007.18,-28.47,43.34,,,,1003.84,-23.44,34.24
398,TC195514,Yan,B,-1,,,1955-12-12 18:00:00,1955-12-12 18:00:00,1955-12-12 12:00:00,945.87,-54.4,42.11,945.87,-54.4,42.11,,,,,,,958.66,-57.5,40.96
399,TC195601,Angela,B,0,1956-02-26 12:00:00,,1956-02-23 06:00:00,1956-02-23 06:00:00,1956-02-23 06:00:00,990.7,-57.7,27.38,990.7,-57.7,27.38,1002.61,-66.75,27.75,,,,990.7,-57.7,27.38
400,TC195607,Ivanka,B,0,1956-09-11 00:00:00,,1956-09-03 00:00:00,1956-09-03 00:00:00,1956-08-27 18:00:00,928.88,-69.06,27.26,928.88,-69.06,27.26,995.21,-15.5,44.25,,,,1009.33,-39.37,14.41
401,TC195608,Justin,B,0,1956-09-14 06:00:00,,1956-09-08 00:00:00,1956-09-08 00:00:00,1956-08-31 00:00:00,936.22,-82.51,15.06,936.22,-82.51,15.06,1005.02,-97.62,21.11,,,,1007.03,-36.95,7.36
402,TC195609,Kyan,B,1,1956-09-25 12:00:00,1956-09-26 06:00:00,1956-09-21 12:00:00,1956-09-21 12:00:00,1956-09-12 12:00:00,914.51,-60.07,23.57,914.51,-60.07,23.57,940.21,-67.9,40.04,959.63,-59.72,47.05,1009.73,-28.34,13.44
403,TC195610,Lionel,B,0,1956-09-23 06:00:00,,1956-09-20 00:00:00,1956-09-20 00:00:00,1956-09-20 00:00:00,999.05,-74.7,30.29,999.05,-74.7,30.29,1006.54,-80.75,39.5,,,,999.05,-74.7,30.29
404,TC195611,Melody,B,0,1956-10-19 00:00:00,,1956-10-19 06:00:00,1956-10-18 18:00:00,1956-10-05 00:00:00,947.65,-33.02,51.83,953.78,-27.73,45.62,949.79,-28.76,49.15,,,,1007.31,-75.84,24.81
405,TC195612,Oscar,B,0,1956-10-25 00:00:00,,1956-10-21 18:00:00,1956-10-21 18:00:00,1956-10-21 18:00:00,977.34,-37.02,40.41,977.34,-37.02,40.41,1000.76,-17.5,48.25,,,,977.34,-37.02,40.41
406,TC195613,Rachel,B,-1,,,1956-11-12 00:00:00,1956-11-12 00:00:00,1956-11-06 18:00:00,995.82,-88.61,17.25,995.82,-88.61,17.25,,,,,,,1010.46,-72.87,10.8
407,TC195614,Savio,B,2,1956-11-25 12:00:00,1956-11-25 18:00:00,1956-11-26 06:00:00,1956-11-22 18:00:00,1956-11-22 18:00:00,990.07,-47.51,40.42,1003.35,-51.39,24.67,1005.64,-57.9,31.81,1002.2,-54.93,34.24,1003.35,-51.39,24.67
408,TC195701,Torie,B,0,1957-01-17 18:00:00,,1957-01-19 12:00:00,1957-01-17 12:00:00,1957-01-15 06:00:00,960.33,-49.5,43.4,1003.7,-59.68,26.37,999.7,-58.96,26.75,,,,1009.87,-58.67,21.72
409,TC195702,Yoshi,B,-1,,,1957-07-10 12:00:00,1957-07-10 12:00:00,1957-07-06 06:00:00,998.77,-90.26,25.27,998.77,-90.26,25.27,,,,,,,1004.26,-85.44,17.73
410,TC195704,Brenda,B,2,1957-08-01 06:00:00,1957-08-03 12:00:00,1957-07-29 12:00:00,1957-07-29 12:00:00,1957-07-24 00:00:00,985.16,-96.32,29.18,985.16,-96.32,29.18,1005.67,-91.57,40.05,1005.93,-82.82,45.24,1009.02,-98.0,24.61
411,TC195705,Cole,B,1,1957-09-06 18:00:00,1957-09-11 12:00:00,1957-09-05 18:00:00,1957-09-05 18:00:00,1957-09-02 00:00:00,962.4,-71.44,28.74,962.4,-71.44,28.74,983.97,-66.57,32.59,1015.33,-45.5,34.75,1013.38,-70.61,20.9
