,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
209,TC214704,Victoria,B,2,2147-09-22 18:00:00,2147-09-25 12:00:00,2147-09-22 12:00:00,2147-09-22 12:00:00,2147-09-17 18:00:00,998.91,-91.43,42.17,998.91,-91.43,42.17,1002.19,-90.08,43.42,1006.85,-83.4,44.01,1016.59,-89.17,26.79
210,TC214705,Audrey,B,-1,,,2147-10-04 00:00:00,2147-10-04 00:00:00,2147-09-30 12:00:00,986.62,-86.84,20.44,986.62,-86.84,20.44,,,,,,,1006.74,-82.66,14.32
211,TC214706,Brandon,B,0,2147-10-27 00:00:00,,2147-10-27 00:00:00,2147-10-26 18:00:00,2147-10-21 00:00:00,969.93,-56.17,43.34,974.38,-56.34,39.92,969.93,-56.17,43.34,,,,1012.26,-57.02,30.9
212,TC214707,Christine,B,0,2147-11-22 12:00:00,,2147-11-20 06:00:00,2147-11-20 06:00:00,2147-11-18 06:00:00,974.7,-35.22,47.41,974.7,-35.22,47.41,990.8,-35.25,42.75,,,,984.96,-42.96,41.19
213,TC214708,David,B,0,2147-11-25 12:00:00,,2147-11-22 06:00:00,2147-11-22 06:00:00,2147-11-19 18:00:00,977.97,-27.26,45.67,977.97,-27.26,45.67,996.36,-16.0,45.75,,,,995.62,-39.48,34.0
214,TC214801,Geoffrey,B,2,2148-01-26 06:00:00,2148-01-26 12:00:00,2148-01-22 06:00:00,2148-01-22 06:00:00,2148-01-21 18:00:00,957.56,-58.73,42.95,957.56,-58.73,42.95,996.99,-17.75,42.5,997.83,-16.75,43.25,967.13,-61.55,40.01
215,TC214804,Katrina,B,2,2148-04-02 12:00:00,2148-04-03 06:00:00,2148-03-30 06:00:00,2148-03-30 06:00:00,2148-03-25 06:00:00,966.59,-38.5,43.0,966.59,-38.5,43.0,996.53,-26.5,39.75,999.89,-18.75,36.75,988.05,-68.35,38.62
216,TC214805,Luke,B,1,2148-04-28 12:00:00,2148-04-30 00:00:00,2148-04-23 12:00:00,2148-04-23 12:00:00,2148-04-20 18:00:00,976.48,-84.74,7.76,976.48,-84.74,7.76,995.17,-77.95,22.13,998.74,-71.5,25.0,1006.06,-83.51,10.89
217,TC214806,Maho,B,0,2148-05-17 12:00:00,,2148-05-19 06:00:00,2148-05-17 00:00:00,2148-05-08 00:00:00,964.43,-67.41,30.05,991.46,-82.37,19.62,990.26,-79.66,21.48,,,,1004.02,-75.28,9.58
218,TC214807,Nicholas,B,1,2148-06-05 12:00:00,2148-06-06 00:00:00,2148-06-04 12:00:00,2148-06-04 12:00:00,2148-06-01 00:00:00,949.32,-76.51,34.5,949.32,-76.51,34.5,974.54,-70.71,40.33,988.38,-64.38,44.48,1008.85,-71.25,23.16
219,TC214808,Peach,B,1,2148-08-21 00:00:00,2148-08-21 12:00:00,2148-08-19 00:00:00,2148-08-19 00:00:00,2148-08-16 12:00:00,998.22,-30.29,12.98,998.22,-30.29,12.98,1005.04,-25.59,20.99,1006.78,-27.2,22.33,1007.12,-20.7,16.4
220,TC214809,Samson,B,0,2148-09-09 12:00:00,,2148-09-04 12:00:00,2148-09-04 12:00:00,2148-08-30 12:00:00,898.64,-59.26,25.72,898.64,-59.26,25.72,959.8,-54.0,45.53,,,,1005.85,-41.72,11.43
221,TC214810,Tiffany,B,3,2148-09-21 12:00:00,2148-09-21 12:00:00,2148-09-13 12:00:00,2148-09-13 12:00:00,2148-09-03 00:00:00,957.4,-54.94,31.85,957.4,-54.94,31.85,1006.3,-39.96,45.84,1006.3,-39.96,45.84,1006.9,-29.76,11.67
222,TC214811,Victor,B,0,2148-09-29 06:00:00,,2148-09-20 06:00:00,2148-09-20 06:00:00,2148-09-11 12:00:00,905.85,-66.97,26.72,905.85,-66.97,26.72,978.33,-37.19,46.89,,,,1011.51,-31.3,14.34
223,TC214812,Andy,B,1,2148-10-17 12:00:00,2148-10-19 06:00:00,2148-10-18 18:00:00,2148-10-17 06:00:00,2148-10-14 12:00:00,969.39,-52.79,42.91,997.79,-60.39,31.46,996.59,-59.88,32.58,978.77,-47.11,47.97,1005.16,-62.6,24.57
224,TC214901,Charlie,B,0,2149-02-01 18:00:00,,2149-01-31 18:00:00,2149-01-31 18:00:00,2149-01-27 18:00:00,972.58,-26.43,47.07,972.58,-26.43,47.07,976.52,-22.63,46.5,,,,996.88,-36.36,37.84
225,TC214903,Erik,B,0,2149-11-24 06:00:00,,2149-11-22 18:00:00,2149-11-22 18:00:00,2149-11-18 18:00:00,999.53,-58.03,36.43,999.53,-58.03,36.43,1007.16,-52.89,43.46,,,,1014.45,-53.69,33.47
226,TC215001,Josie,B,-1,,,2150-01-17 18:00:00,2150-01-17 18:00:00,2150-01-17 18:00:00,961.06,-44.27,41.59,961.06,-44.27,41.59,,,,,,,961.06,-44.27,41.59
227,TC215002,Keith,B,1,2150-03-09 18:00:00,2150-03-10 00:00:00,2150-03-10 12:00:00,2150-03-09 12:00:00,2150-03-07 18:00:00,983.07,-70.08,43.49,991.09,-71.89,30.96,991.21,-74.23,33.44,989.81,-73.24,38.31,995.98,-76.06,24.42
228,TC215005,Noelle,B,0,2150-11-18 12:00:00,,2150-11-13 18:00:00,2150-11-13 18:00:00,2150-11-13 18:00:00,969.98,-21.41,40.68,969.98,-21.41,40.68,1018.07,-24.0,39.5,,,,969.98,-21.41,40.68
229,TC215006,Quinn,B,2,2150-12-17 18:00:00,2150-12-19 12:00:00,2150-12-17 18:00:00,2150-12-16 12:00:00,2150-12-15 06:00:00,970.09,-56.37,40.75,973.13,-50.19,41.94,970.09,-56.37,40.75,977.73,-38.21,38.66,984.12,-46.33,41.0
230,TC215007,Shannon,B,0,2150-12-30 00:00:00,,2150-12-21 00:00:00,2150-12-21 00:00:00,2150-12-20 18:00:00,958.2,-57.74,42.12,958.2,-57.74,42.12,1009.5,6.0,47.0,,,,961.86,-57.56,40.88
231,TC215101,Thomas,B,3,2151-02-10 12:00:00,2151-02-10 12:00:00,2151-02-12 06:00:00,2151-02-09 06:00:00,2151-02-04 00:00:00,966.68,-25.34,45.01,971.39,-38.29,37.68,979.2,-27.36,37.59,979.2,-27.36,37.59,1000.88,-42.71,30.38
232,TC215102,Winnie,B,-1,,,2151-03-07 18:00:00,2151-03-07 18:00:00,2151-03-06 06:00:00,979.18,-21.69,43.56,979.18,-21.69,43.56,,,,,,,988.92,-31.47,36.14
233,TC215105,Cissy,B,2,2151-04-25 18:00:00,2151-04-26 00:00:00,2151-04-20 18:00:00,2151-04-20 18:00:00,2151-04-18 12:00:00,974.33,-60.09,40.91,974.33,-60.09,40.91,1005.55,-42.25,36.75,1009.17,-41.5,36.0,997.74,-74.07,29.52
234,TC215106,Dominic,B,1,2151-05-14 06:00:00,2151-05-15 18:00:00,2151-05-14 06:00:00,2151-05-14 00:00:00,2151-05-12 12:00:00,997.24,-48.39,40.14,1000.82,-49.01,38.55,997.24,-48.39,40.14,1000.68,-36.5,47.5,1002.12,-55.19,27.97
235,TC215108,Gabriel,B,0,2151-12-09 06:00:00,,2151-12-07 18:00:00,2151-12-07 18:00:00,2151-12-04 12:00:00,974.17,-43.19,52.36,974.17,-43.19,52.36,987.96,-45.25,52.5,,,,991.32,-33.35,37.81
236,TC215202,John,B,0,2152-06-09 06:00:00,,2152-06-05 12:00:00,2152-06-05 12:00:00,2152-06-03 18:00:00,996.19,-89.65,20.68,996.19,-89.65,20.68,1001.73,-71.15,34.96,,,,1002.74,-93.71,19.48
237,TC215204,Lomy,B,1,2152-11-06 00:00:00,2152-11-06 12:00:00,2152-11-04 12:00:00,2152-11-04 12:00:00,2152-10-30 12:00:00,938.16,-93.68,26.92,938.16,-93.68,26.92,995.73,-91.17,32.53,1003.32,-89.08,34.88,1006.44,-88.2,17.62
238,TC215301,Mandy,B,1,2153-06-13 18:00:00,2153-06-14 18:00:00,2153-06-05 18:00:00,2153-06-05 18:00:00,2153-06-01 00:00:00,918.23,-86.52,27.51,918.23,-86.52,27.51,999.69,-59.34,42.7,999.17,-51.41,45.56,1010.53,-85.77,20.91
239,TC215305,Tatiana,B,0,2153-10-19 00:00:00,,2153-10-15 12:00:00,2153-10-15 12:00:00,2153-10-14 00:00:00,987.95,-73.55,31.74,987.95,-73.55,31.74,995.13,-62.75,41.0,,,,1006.16,-71.4,32.95
240,TC215306,William,B,1,2153-10-29 06:00:00,2153-10-29 12:00:00,2153-10-26 06:00:00,2153-10-26 06:00:00,2153-10-26 00:00:00,993.34,-52.16,33.05,993.34,-52.16,33.05,1003.23,-42.5,37.25,1005.62,-41.5,38.0,994.05,-52.65,32.24
241,TC215307,Aidan,B,0,2153-11-19 00:00:00,,2153-11-15 00:00:00,2153-11-15 00:00:00,2153-11-12 18:00:00,940.37,-38.64,42.98,940.37,-38.64,42.98,997.06,-20.25,50.0,,,,975.98,-47.62,38.44
242,TC215309,Carson,B,-1,,,2153-12-03 06:00:00,2153-12-03 06:00:00,2153-11-29 18:00:00,978.43,-26.94,44.85,978.43,-26.94,44.85,,,,,,,1000.64,-46.95,36.86
243,TC215401,Diana,B,-1,,,2154-02-14 00:00:00,2154-02-14 00:00:00,2154-02-11 18:00:00,974.95,-42.86,39.69,974.95,-42.86,39.69,,,,,,,976.84,-68.86,28.94
244,TC215402,Erling,B,2,2154-02-21 00:00:00,2154-02-21 06:00:00,2154-02-18 06:00:00,2154-02-18 06:00:00,2154-02-16 00:00:00,974.21,-39.74,47.35,974.21,-39.74,47.35,986.49,-34.0,48.0,988.81,-31.25,48.5,977.2,-50.25,40.09
245,TC215406,Kevin,B,2,2154-05-15 12:00:00,2154-05-21 00:00:00,2154-05-13 06:00:00,2154-05-13 06:00:00,2154-05-12 06:00:00,983.31,-58.71,39.55,983.31,-58.71,39.55,1009.03,-50.43,44.27,1015.44,-22.25,51.0,995.88,-57.77,33.12
246,TC215407,Laura,B,1,2154-06-14 00:00:00,2154-06-14 06:00:00,2154-06-11 12:00:00,2154-06-11 12:00:00,2154-06-05 00:00:00,951.46,-77.94,33.21,951.46,-77.94,33.21,984.22,-68.59,42.84,986.17,-66.99,43.9,1008.38,-88.36,16.58
247,TC215410,Rocco,B,1,2154-11-16 12:00:00,2154-11-18 00:00:00,2154-11-19 06:00:00,2154-11-14 18:00:00,2154-11-13 06:00:00,990.19,-20.25,52.25,992.15,-27.46,37.88,994.59,-23.47,44.06,1002.65,-23.25,51.0,995.9,-25.31,35.92
248,TC215411,Shirley,B,-1,,,2154-11-17 18:00:00,2154-11-17 18:00:00,2154-11-13 18:00:00,999.98,-74.47,27.13,999.98,-74.47,27.13,,,,,,,1004.28,-74.35,23.8
249,TC215412,Timothy,B,3,2154-11-19 12:00:00,2154-11-19 12:00:00,2154-11-16 18:00:00,2154-11-16 18:00:00,2154-11-17 00:00:00,980.48,-34.83,37.27,980.48,-34.83,37.27,991.86,-26.88,36.99,991.86,-26.88,36.99,981.04,-33.85,37.3
250,TC215502,Alissa,B,0,2155-10-16 00:00:00,,2155-10-12 06:00:00,2155-10-12 06:00:00,2155-10-08 06:00:00,995.62,-46.13,14.37,995.62,-46.13,14.37,1006.78,-43.11,29.68,,,,1005.83,-27.53,11.47
251,TC215602,Carmen,B,0,2156-09-16 18:00:00,,2156-09-09 06:00:00,2156-09-09 06:00:00,2156-09-05 00:00:00,999.17,-34.93,14.41,999.17,-34.93,14.41,1017.74,-78.25,28.25,,,,1008.23,-16.91,9.82
252,TC215604,Emmelyn,B,0,2156-11-17 18:00:00,,2156-11-18 06:00:00,2156-11-17 12:00:00,2156-11-14 18:00:00,975.34,-27.15,44.17,989.49,-29.71,37.47,978.77,-28.66,39.23,,,,998.9,-32.32,30.41
253,TC215605,Gregory,B,2,2156-12-05 12:00:00,2156-12-06 06:00:00,2156-12-04 12:00:00,2156-12-04 12:00:00,2156-11-29 06:00:00,975.78,-45.39,47.21,975.78,-45.39,47.21,983.91,-41.0,47.75,994.3,-37.75,43.25,985.73,-55.86,38.21
254,TC215702,Joshua,B,0,2157-06-17 12:00:00,,2157-06-16 18:00:00,2157-06-16 18:00:00,2157-06-14 12:00:00,984.51,-74.29,35.04,984.51,-74.29,35.04,987.73,-71.76,41.09,,,,1004.41,-80.45,31.87
255,TC215703,Kelly,B,0,2157-08-25 06:00:00,,2157-08-25 12:00:00,2157-08-25 00:00:00,2157-08-21 00:00:00,991.76,-46.8,39.28,1000.51,-52.09,39.3,994.47,-49.31,39.47,,,,1016.11,-61.46,37.76
256,TC215704,Luca,B,0,2157-09-04 00:00:00,,2157-09-01 12:00:00,2157-09-01 12:00:00,2157-08-29 06:00:00,977.26,-96.47,24.55,977.26,-96.47,24.55,1010.63,-95.8,29.2,,,,1006.36,-79.97,16.38
257,TC215705,Mary,B,-1,,,2157-09-14 06:00:00,2157-09-14 06:00:00,2157-09-13 06:00:00,997.3,-19.01,17.71,997.3,-19.01,17.71,,,,,,,1002.47,-15.05,17.03
258,TC215805,Blaise,B,3,2158-11-05 12:00:00,2158-11-05 12:00:00,2158-11-02 18:00:00,2158-11-02 18:00:00,2158-11-02 18:00:00,968.94,-73.16,36.71,968.94,-73.16,36.71,995.93,-67.25,38.25,995.93,-67.25,38.25,968.94,-73.16,36.71
259,TC215901,Frederick,B,0,2159-01-23 00:00:00,,2159-01-19 18:00:00,2159-01-19 18:00:00,2159-01-18 12:00:00,977.02,-34.03,34.75,977.02,-34.03,34.75,1007.89,-19.75,54.25,,,,993.49,-34.98,31.94
260,TC215902,Gwyneth,B,0,2159-02-05 00:00:00,,2159-02-03 18:00:00,2159-02-03 18:00:00,2159-02-01 06:00:00,960.12,-39.4,41.87,960.12,-39.4,41.87,965.28,-27.69,47.44,,,,994.46,-56.47,34.84
261,TC215903,Ian,B,-1,,,2159-02-11 06:00:00,2159-02-11 06:00:00,2159-02-10 06:00:00,953.75,-15.25,42.06,953.75,-15.25,42.06,,,,,,,977.08,-25.66,38.36
262,TC215904,Jessica,B,-1,,,2159-05-29 18:00:00,2159-05-29 18:00:00,2159-05-28 12:00:00,992.78,-52.24,37.97,992.78,-52.24,37.97,,,,,,,1006.46,-61.1,38.09
263,TC215905,Kyle,B,0,2159-08-19 00:00:00,,2159-08-20 06:00:00,2159-08-18 18:00:00,2159-08-16 12:00:00,940.47,-31.53,45.46,979.95,-50.06,40.6,973.13,-48.0,40.26,,,,997.37,-63.66,39.9
264,TC215906,Lorraine,B,-1,,,2159-08-27 00:00:00,2159-08-27 00:00:00,2159-08-18 06:00:00,991.86,-56.39,25.69,991.86,-56.39,25.69,,,,,,,1011.2,-25.94,10.39
265,TC215907,Manfred,B,1,2159-09-13 12:00:00,2159-09-14 00:00:00,2159-09-07 00:00:00,2159-09-07 00:00:00,2159-08-30 18:00:00,904.05,-53.8,20.78,904.05,-53.8,20.78,952.62,-50.48,45.84,956.15,-47.75,49.91,1010.19,-13.58,8.15
266,TC215908,Oxlip,B,0,2159-09-03 18:00:00,,2159-09-03 06:00:00,2159-09-03 06:00:00,2159-08-30 18:00:00,944.39,-49.53,36.53,944.39,-49.53,36.53,945.26,-46.25,37.88,,,,1010.2,-56.81,31.0
267,TC215909,Romeo,B,-1,,,2159-09-21 06:00:00,2159-09-21 06:00:00,2159-09-18 12:00:00,998.65,-44.89,13.51,998.65,-44.89,13.51,,,,,,,1010.33,-35.47,10.17
268,TC215910,Sofiee,B,0,2159-10-04 00:00:00,,2159-10-06 00:00:00,2159-10-03 18:00:00,2159-09-23 12:00:00,901.65,-54.68,30.75,920.56,-59.27,28.32,926.14,-59.06,28.42,,,,1007.46,-27.31,7.35
269,TC215911,Travis,B,0,2159-10-18 00:00:00,,2159-10-21 00:00:00,2159-10-17 18:00:00,2159-10-14 18:00:00,937.58,-65.24,32.19,967.7,-80.52,20.42,965.79,-79.62,21.78,,,,1007.15,-85.48,16.17
270,TC215912,Yan,B,2,2159-11-04 06:00:00,2159-11-04 12:00:00,2159-11-02 00:00:00,2159-11-02 00:00:00,2159-10-25 12:00:00,989.54,-82.96,19.14,989.54,-82.96,19.14,1001.43,-78.72,23.25,1003.53,-78.25,24.14,1008.65,-80.02,13.28
271,TC215914,Bernardo,B,0,2159-12-03 18:00:00,,2159-12-05 12:00:00,2159-11-29 06:00:00,2159-11-26 06:00:00,961.17,-11.96,42.88,974.66,-46.1,37.14,978.9,-34.3,36.67,,,,1006.38,-49.57,37.77
272,TC216001,Corliss,B,3,2160-04-27 18:00:00,2160-04-27 18:00:00,2160-04-25 06:00:00,2160-04-25 06:00:00,2160-04-19 06:00:00,932.34,-95.16,26.06,932.34,-95.16,26.06,991.33,-87.0,35.7,991.33,-87.0,35.7,1008.53,-95.99,25.11
273,TC216002,Derrick,B,0,2160-08-25 00:00:00,,2160-08-27 18:00:00,2160-08-24 18:00:00,2160-08-18 00:00:00,869.71,-86.14,22.0,930.14,-64.84,16.82,909.2,-66.94,16.82,,,,1005.8,-19.72,13.16
274,TC216003,Flavia,B,0,2160-09-21 06:00:00,,2160-09-21 12:00:00,2160-09-20 18:00:00,2160-09-09 12:00:00,937.28,-49.5,40.21,961.53,-51.62,37.02,943.07,-50.06,38.99,,,,1007.87,-23.32,10.64
275,TC216004,Gareth,B,0,2160-10-06 00:00:00,,2160-10-02 00:00:00,2160-10-02 00:00:00,2160-09-25 12:00:00,912.78,-66.6,23.39,912.78,-66.6,23.39,927.55,-75.09,33.55,,,,1007.44,-33.04,14.19
276,TC216005,Ivanka,B,-1,,,2160-10-04 06:00:00,2160-10-04 06:00:00,2160-09-30 18:00:00,990.1,-32.13,13.21,990.1,-32.13,13.21,,,,,,,1001.79,-13.54,7.52
277,TC216006,Justin,B,3,2160-10-22 00:00:00,2160-10-22 00:00:00,2160-10-12 06:00:00,2160-10-12 06:00:00,2160-10-06 18:00:00,941.98,-29.58,15.59,941.98,-29.58,15.59,1008.04,-41.75,42.25,1008.04,-41.75,42.25,1006.55,-21.33,6.53
278,TC216101,Kyan,B,3,2161-01-08 12:00:00,2161-01-08 12:00:00,2161-01-09 06:00:00,2161-01-07 18:00:00,2161-01-04 18:00:00,984.84,-57.0,54.0,987.82,-56.46,39.03,990.21,-54.41,45.39,990.21,-54.41,45.39,1009.79,-65.78,25.01
279,TC216102,Lionel,B,2,2161-03-19 12:00:00,2161-03-19 18:00:00,2161-03-14 18:00:00,2161-03-14 18:00:00,2161-03-14 18:00:00,990.36,-48.22,32.6,990.36,-48.22,32.6,1013.44,-30.56,32.01,1012.53,-30.05,31.74,990.36,-48.22,32.6
280,TC216105,Rachel,B,1,2161-09-28 12:00:00,2161-09-30 12:00:00,2161-09-28 12:00:00,2161-09-28 06:00:00,2161-09-12 00:00:00,902.08,-76.81,29.49,908.39,-77.72,28.14,902.08,-76.81,29.49,970.65,-60.52,46.98,1010.28,-22.62,15.69
281,TC216106,Savio,B,-1,,,2161-09-20 18:00:00,2161-09-20 18:00:00,2161-09-13 12:00:00,995.92,-87.86,25.28,995.92,-87.86,25.28,,,,,,,1012.24,-49.1,15.24
282,TC216107,Torie,B,3,2161-09-29 12:00:00,2161-09-29 12:00:00,2161-09-26 00:00:00,2161-09-26 00:00:00,2161-09-15 06:00:00,905.41,-58.22,30.8,905.41,-58.22,30.8,978.43,-52.02,49.58,978.43,-52.02,49.58,1005.54,-18.8,15.68
283,TC216108,Yoshi,B,0,2161-10-06 00:00:00,,2161-10-02 18:00:00,2161-10-02 18:00:00,2161-10-01 06:00:00,952.55,-20.27,15.45,952.55,-20.27,15.45,1010.31,-19.42,25.11,,,,996.86,-18.94,12.77
284,TC216110,Brenda,B,0,2161-11-16 00:00:00,,2161-11-16 12:00:00,2161-11-15 18:00:00,2161-11-13 06:00:00,958.96,-40.56,50.43,966.84,-48.75,40.24,966.91,-45.81,44.04,,,,1002.43,-61.18,23.84
285,TC216112,Doris,B,-1,,,2161-12-21 12:00:00,2161-12-21 12:00:00,2161-12-18 06:00:00,975.43,-41.45,39.86,975.43,-41.45,39.86,,,,,,,998.06,-42.38,26.77
286,TC216202,Gianna,C,1,2162-04-09 06:00:00,2162-04-10 00:00:00,2162-04-08 06:00:00,2162-04-08 06:00:00,2162-04-06 00:00:00,986.84,-68.14,37.83,986.84,-68.14,37.83,988.15,-59.35,40.37,993.46,-53.75,42.75,1000.22,-80.9,33.51
287,TC216204,Jaime,C,1,2162-06-20 00:00:00,2162-06-22 00:00:00,2162-06-18 06:00:00,2162-06-18 06:00:00,2162-06-12 06:00:00,974.95,-89.29,29.78,974.95,-89.29,29.78,992.49,-84.38,36.3,998.45,-64.72,40.48,1008.05,-82.3,16.98
288,TC216207,Micah,C,0,2162-10-01 00:00:00,,2162-09-27 06:00:00,2162-09-27 06:00:00,2162-09-17 18:00:00,992.66,-59.06,20.42,992.66,-59.06,20.42,1015.64,-69.75,24.75,,,,1011.11,-20.6,13.56
289,TC216208,Olivia,C,2,2162-11-05 12:00:00,2162-11-05 18:00:00,2162-11-02 06:00:00,2162-11-02 06:00:00,2162-11-01 18:00:00,998.18,-40.96,41.91,998.18,-40.96,41.91,1012.35,-33.4,30.84,1010.74,-33.03,29.88,1000.04,-43.09,41.91
290,TC216209,Ruben,C,1,2162-11-13 18:00:00,2162-11-15 00:00:00,2162-11-13 06:00:00,2162-11-13 06:00:00,2162-11-10 12:00:00,988.75,-50.6,36.59,988.75,-50.6,36.59,991.31,-47.91,38.92,998.71,-27.25,46.0,1013.03,-46.34,26.84
291,TC216301,Seldoen,C,3,2163-03-23 00:00:00,2163-03-23 00:00:00,2163-03-19 06:00:00,2163-03-19 06:00:00,2163-03-19 06:00:00,986.21,-64.24,32.98,986.21,-64.24,32.98,1007.17,-55.5,31.75,1007.17,-55.5,31.75,986.21,-64.24,32.98
292,TC216303,Zoe,C,1,2163-09-04 00:00:00,2163-09-06 18:00:00,2163-09-04 00:00:00,2163-09-03 12:00:00,2163-08-24 18:00:00,907.51,-65.89,32.08,913.12,-67.65,29.01,907.51,-65.89,32.08,978.2,-47.97,49.09,1006.27,-29.08,12.81
293,TC216304,Alice,C,2,2163-08-29 18:00:00,2163-08-30 06:00:00,2163-08-27 18:00:00,2163-08-27 18:00:00,2163-08-26 06:00:00,999.96,-25.61,9.97,999.96,-25.61,9.97,1007.95,-34.53,18.3,1012.04,-36.66,19.85,1002.21,-16.68,11.34
294,TC216402,Dylan,C,-1,,,2164-03-19 18:00:00,2164-03-19 18:00:00,2164-03-17 18:00:00,968.07,-22.73,35.98,968.07,-22.73,35.98,,,,,,,991.35,-37.34,31.39
295,TC216404,Giovanni,C,1,2164-05-24 00:00:00,2164-05-25 00:00:00,2164-05-24 12:00:00,2164-05-23 18:00:00,2164-05-20 12:00:00,991.73,-70.04,41.13,998.62,-73.51,36.23,996.85,-72.24,37.55,1004.13,-67.03,44.79,1012.39,-76.37,31.23
296,TC216405,Ivy,C,1,2164-08-29 18:00:00,2164-08-30 00:00:00,2164-08-27 18:00:00,2164-08-27 18:00:00,2164-08-21 18:00:00,972.18,-85.34,29.29,972.18,-85.34,29.29,1003.79,-78.76,39.11,1001.09,-77.29,39.85,1002.88,-57.58,14.84
297,TC216406,Jack,C,0,2164-09-13 00:00:00,,2164-09-09 06:00:00,2164-09-09 06:00:00,2164-08-31 12:00:00,942.61,-51.35,30.06,942.61,-51.35,30.06,967.35,-40.73,45.27,,,,1009.74,-28.23,16.33
298,TC216407,Kiley,C,2,2164-10-06 12:00:00,2164-10-07 00:00:00,2164-10-05 00:00:00,2164-10-05 00:00:00,2164-10-02 06:00:00,986.99,-58.03,42.86,986.99,-58.03,42.86,1001.36,-56.89,42.84,1005.24,-54.25,44.0,1007.83,-64.97,25.23
299,TC216502,Ollie,C,0,2165-03-17 06:00:00,,2165-03-14 06:00:00,2165-03-14 06:00:00,2165-03-10 12:00:00,972.44,-45.38,38.16,972.44,-45.38,38.16,981.02,-40.08,30.3,,,,1007.05,-86.05,26.65
300,TC216504,Sergio,C,1,2165-05-15 06:00:00,2165-05-16 06:00:00,2165-05-14 00:00:00,2165-05-14 00:00:00,2165-05-11 00:00:00,981.08,-87.45,30.01,981.08,-87.45,30.01,993.74,-87.15,32.37,989.98,-77.75,39.81,1000.67,-86.44,26.58
301,TC216505,Tess,C,1,2165-09-12 12:00:00,2165-09-13 12:00:00,2165-09-07 18:00:00,2165-09-07 18:00:00,2165-08-31 18:00:00,970.92,-80.25,24.75,970.92,-80.25,24.75,994.16,-52.92,43.09,1009.05,-41.25,47.0,1013.28,-45.28,16.63
302,TC216506,Zack,C,-1,,,2165-09-21 00:00:00,2165-09-21 00:00:00,2165-09-18 18:00:00,990.64,-93.16,23.78,990.64,-93.16,23.78,,,,,,,1012.74,-86.75,24.6
303,TC216507,Alex,C,-1,,,2165-09-28 12:00:00,2165-09-28 12:00:00,2165-09-23 12:00:00,968.31,-29.89,14.14,968.31,-29.89,14.14,,,,,,,1009.86,-12.95,7.62
304,TC216508,Beatrice,C,0,2165-10-08 00:00:00,,2165-10-08 18:00:00,2165-10-07 12:00:00,2165-10-04 18:00:00,976.51,-60.03,43.51,985.2,-58.34,33.95,987.5,-60.25,37.37,,,,1009.91,-54.55,24.88
305,TC216601,Ernest,C,0,2166-04-01 18:00:00,,2166-03-26 18:00:00,2166-03-26 18:00:00,2166-03-23 18:00:00,960.86,-57.52,40.05,960.86,-57.52,40.05,975.19,-28.98,45.29,,,,1009.91,-85.87,27.09
306,TC216603,Harrison,C,0,2166-09-15 00:00:00,,2166-09-09 06:00:00,2166-09-09 06:00:00,2166-09-03 18:00:00,999.23,-45.85,15.55,999.23,-45.85,15.55,1016.69,-64.0,26.75,,,,1008.46,-14.35,10.21
307,TC216605,Kinen,C,3,2166-10-28 18:00:00,2166-10-28 18:00:00,2166-10-27 00:00:00,2166-10-27 00:00:00,2166-10-21 18:00:00,979.31,-31.26,43.13,979.31,-31.26,43.13,991.2,-13.85,38.82,991.2,-13.85,38.82,1010.19,-47.36,30.39
308,TC216606,Lydia,C,1,2166-11-05 12:00:00,2166-11-06 06:00:00,2166-10-29 18:00:00,2166-10-29 18:00:00,2166-10-26 12:00:00,940.03,-59.35,40.37,940.03,-59.35,40.37,997.23,-29.08,40.34,1007.39,-22.5,41.75,992.2,-63.59,34.86
309,TC216607,Mario,C,1,2166-11-27 12:00:00,2166-11-27 18:00:00,2166-11-25 06:00:00,2166-11-25 06:00:00,2166-11-19 00:00:00,964.9,-64.82,30.64,964.9,-64.82,30.64,998.32,-56.24,37.67,1000.25,-53.75,38.75,1008.55,-77.39,29.68
310,TC216608,Nicole,C,0,2166-12-05 12:00:00,,2166-12-03 18:00:00,2166-12-03 18:00:00,2166-12-02 00:00:00,975.41,-63.99,37.31,975.41,-63.99,37.31,992.1,-61.57,48.05,,,,994.1,-69.46,29.73
311,TC216701,Phil,C,1,2167-03-12 12:00:00,2167-03-12 18:00:00,2167-03-14 00:00:00,2167-03-10 06:00:00,2167-03-03 12:00:00,967.56,-15.25,51.0,967.64,-47.62,38.44,974.27,-37.41,44.17,972.5,-33.84,44.1,1004.55,-91.79,29.26
312,TC216703,Tony,C,1,2167-06-10 00:00:00,2167-06-10 06:00:00,2167-06-09 18:00:00,2167-06-09 18:00:00,2167-06-06 18:00:00,992.3,-65.18,38.75,992.3,-65.18,38.75,996.19,-61.55,40.01,997.93,-58.67,41.51,1011.56,-84.09,31.04
313,TC216704,Victoria,C,0,2167-09-29 18:00:00,,2167-09-26 00:00:00,2167-09-26 00:00:00,2167-09-20 00:00:00,947.29,-66.33,34.94,947.29,-66.33,34.94,966.91,-38.72,41.7,,,,1006.0,-67.29,21.21
